Title,URL,Location,Price,Bedrooms,Type,County
5 Bed Townhouse with En Suite at Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3737274,Lavington,90000000,5,Townhouse,Nairobi
3 Bed House with En Suite at Kimbo Matangi,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-ruiru-3737273,Ruiru,8000000,3,House,Kiambu County
4 Bed House with En Suite in Kitengela,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitengela-3729697,Kitengela,8500000,4,House,Kajiado County
4 Bed House with En Suite in Kitengela,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitengela-3729687,Kitengela,8000000,4,House,Kajiado County
6 Bed House with En Suite at Mimosa,https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-runda-3737262,Westlands Runda,110000000,6,House,Nairobi
4 Bed Townhouse with En Suite at Off Waiyaki Way,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3703121,Lavington,38000000,4,Townhouse,Nairobi
4 Bed Villa with En Suite at Muigai,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kitengela-3710977,Kitengela,15000000,4,Villa,Kajiado County
4 Bed House with Staff Quarters at Old Runda,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-runda-3737245,Westlands Runda,120000000,4,House,Nairobi
4 Bed House with En Suite in Gigiri,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-gigiri-3737240,Westlands Gigiri,90000000,4,House,Nairobi
5 Bed Villa with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-kitisuru-3737236,Westlands Kitisuru,500000000,5,Villa,Nairobi
4 Bed House with Staff Quarters at Near Unep,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-gigiri-3737238,Westlands Gigiri,80000000,4,House,Nairobi
1 Bed House with Gym at Riverside Drive,https://www.buyrentkenya.com/listings/1-bedroom-house-for-sale-riverside-3737206,Westlands Riverside,8500000,1,House,Nairobi
5 Bed Villa with En Suite in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3737197,Lavington,65000000,5,Villa,Nairobi
3 Bed Townhouse with Staff Quarters at Windsor Area,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-kiambu-road-3737034,Kiambu Road,18500000,3,Townhouse,Nairobi
5 Bed Townhouse with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kitisuru-3737022,Westlands Kitisuru,120000000,5,Townhouse,Nairobi
4 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3737003,Lavington,47000000,4,Townhouse,Nairobi
2 Bed Townhouse with En Suite at Donholm Phase 8,https://www.buyrentkenya.com/listings/2-bedroom-townhouse-for-sale-donholm-3730392,Donholm,12000000,2,Townhouse,Nairobi
3 Bed Townhouse with Swimming Pool at Ineza Estate,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-kiambu-road-3736901,Kiambu Road,24800000,3,Townhouse,Nairobi
4 Bed House with En Suite at Lavington Green,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-lavington-3722327,Lavington,110000000,4,House,Nairobi
3 Bed Villa with En Suite at Kanamai Area,https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-mtwapa-3728216,Mtwapa,9000000,3,Villa,Kilifi County
3 Bed Townhouse with En Suite in Kiambu Road,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-kiambu-road-3736652,Kiambu Road,45000000,3,Townhouse,Nairobi
6 Bed House with En Suite in Westlands Area,https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-westlands-area-3736650,Westlands Area,170000000,6,House,Nairobi
5 Bed House with En Suite in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-lavington-3693721,Lavington,80000000,5,House,Nairobi
5 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3730246,Lavington,85000000,5,Townhouse,Nairobi
4 Bed House with En Suite in Gigiri,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-gigiri-3736584,Westlands Gigiri,90000000,4,House,Nairobi
6 Bed House with En Suite in Muthaiga,https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-muthaiga-3736575,Muthaiga,250000000,6,House,Nairobi
5 Bed House with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kitisuru-3736549,Westlands Kitisuru,55000000,5,House,Nairobi
4 Bed House with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitisuru-3736545,Westlands Kitisuru,45000000,4,House,Nairobi
5 Bed House with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kitisuru-3736541,Westlands Kitisuru,125000000,5,House,Nairobi
4 Bed House with En Suite in Westlands Area,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-westlands-area-3736489,Westlands Area,49500000,4,House,Nairobi
5 Bed House with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kitisuru-3713337,Westlands Kitisuru,345000000,5,House,Nairobi
4 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3722684,Lavington,78000000,4,Townhouse,Nairobi
3 Bed House with En Suite at Joska,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-joska-3727993,Kamulu Joska Malaa,9400000,3,House,Nairobi
3 Bed Townhouse with En Suite in Kikuyu Town,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-kikuyu-town-3727930,Kikuyu Town,9000000,3,Townhouse,Kiambu County
3 Bed House with En Suite at Joska,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-joska-3727817,Kamulu Joska Malaa,9500000,3,House,Nairobi
4 Bed House with En Suite in Tigoni,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-tigoni-3736096,Limuru Tigoni,16500000,4,House,Kiambu County
5 Bed House with En Suite in Gigiri,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-gigiri-3736346,Westlands Gigiri,85000000,5,House,Nairobi
4 Bed House with En Suite at Bomas,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-karen-3736358,Karen,80000000,4,House,Nairobi
4 Bed House with En Suite at Karen Plains,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-karen-3736342,Karen,80000000,4,House,Nairobi
4 Bed House with En Suite at Miotoni,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-karen-3736340,Karen,95000000,4,House,Nairobi
9 Bed House with Staff Quarters at Off Dagorethi Road,https://www.buyrentkenya.com/listings/9-bedroom-house-for-sale-karen-3736335,Karen,95000000,9,House,Nairobi
5 Bed House with En Suite at Convent Dr,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-lavington-3736311,Lavington,63000000,5,House,Nairobi
5 Bed House with En Suite at Chalbi Dr,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-lavington-3736309,Lavington,57000000,5,House,Nairobi
5 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3736307,Lavington,60000000,5,Townhouse,Nairobi
5 Bed House with En Suite in Kileleshwa,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kileleshwa-3736302,Kileleshwa,70000000,5,House,Nairobi
5 Bed House with Swimming Pool at New Kitusuru,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kitisuru-3736300,Westlands Kitisuru,125000000,5,House,Nairobi
5 Bed House with En Suite at Old Runda,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3736299,Westlands Runda,140000000,5,House,Nairobi
4 Bed House with En Suite at Unep,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-gigiri-3736297,Westlands Gigiri,90000000,4,House,Nairobi
4 Bed Townhouse with En Suite in Spring Valley,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-spring-valley-3736267,Westlands Spring Valley,58000000,4,Townhouse,Nairobi
5 Bed House with En Suite at Waiyaki Way,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-mountain-view-3736264,Westlands Mountain View,60000000,5,House,Nairobi
4 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3736252,Lavington,60000000,4,Townhouse,Nairobi
4 Bed Townhouse with En Suite at Utange Mombasa,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-bamburi-3736253,Bamburi,10000000,4,Townhouse,Mombasa
4 Bed House with En Suite in Lower Kabete,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-lower-kabete-3731265,Westlands Lower Kabete,130000000,4,House,Nairobi
4 Bed Townhouse with En Suite in Ruiru,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-ruiru-3736237,Ruiru,25000000,4,Townhouse,Kiambu County
9 Bed House with En Suite in Nyari,https://www.buyrentkenya.com/listings/9-bedroom-house-for-sale-nyari-3736233,Westlands Nyari,210000000,9,House,Nairobi
5 Bed House with En Suite in Nyari,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-nyari-3736232,Westlands Nyari,130000000,5,House,Nairobi
5 Bed House with En Suite in Loresho,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-loresho-3736228,Westlands Loresho,150000000,5,House,Nairobi
4 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3735542,Lavington,47000000,4,Townhouse,Nairobi
4 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3735122,Lavington,72000000,4,Townhouse,Nairobi
4 Bed Villa with En Suite at Two Rivers,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-gigiri-3736149,Westlands Gigiri,50000000,4,Villa,Nairobi
4 Bed Townhouse with En Suite at Mlolongo Estate,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-mombasa-road-3736146,Mombasa Road,30500000,4,Townhouse,Nairobi
5 Bed Villa with En Suite at Peponi Road,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-westlands-area-3736138,Westlands Area,97000000,5,Villa,Nairobi
4 Bed Villa with En Suite in Kiambu Road,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kiambu-road-3736087,Kiambu Road,40000000,4,Villa,Nairobi
4 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-runda-3736058,Westlands Runda,105000000,4,House,Nairobi
4 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3736035,Lavington,47000000,4,Townhouse,Nairobi
4 Bed Townhouse with En Suite at Membley,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-membley-3735928,Ruiru Membley,21500000,4,Townhouse,Kiambu County
3 Bed House with En Suite in Muchatha,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-muchatha-1-3717734,Muchatha and Banana,11999999,3,House,Kiambu County
6 Bed House with En Suite in Langata,https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-langata-3733925,Langata,21000000,6,House,Nairobi
4 Bed Townhouse with En Suite at Kileleshwa Estate,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kileleshwa-3735924,Kileleshwa,60000000,4,Townhouse,Nairobi
4 Bed Townhouse with En Suite at Lavington Estate,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3735915,Lavington,65000000,4,Townhouse,Nairobi
4 Bed Townhouse with En Suite at Gatongora,https://www.buyrentkenya.com/listings/furnished-4-bedroom-townhouse-for-sale-kamakis-3735908,Ruiru Kamakis,15000000,4,Townhouse,Kiambu County
4 Bed Townhouse with En Suite in Membley,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-membley-3735864,Ruiru Membley,25000000,4,Townhouse,Kiambu County
3 Bed Townhouse with En Suite at Mt Kenya,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-nyali-area-3735886,Nyali Area,15000000,3,Townhouse,Mombasa
4 Bed House with En Suite at Kikuyu,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kikuyu-town-3735494,Kikuyu Town,9750000,4,House,Kiambu County
5 Bed House with En Suite at Kerarapon,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-karen-3733322,Karen,56000000,5,House,Nairobi
4 Bed Townhouse with En Suite at Mugutha,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-ruiru-3735847,Ruiru,16000000,4,Townhouse,Kiambu County
5 Bed Villa with En Suite at Kamiti Road,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-ruiru-3735843,Ruiru,27000000,5,Villa,Kiambu County
3 Bed House with En Suite at Mugutha,https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-ruiru-3735841,Ruiru,11500000,3,House,Kiambu County
5 Bed House with En Suite at Eastern Bypass,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kamakis-3735834,Ruiru Kamakis,29000000,5,House,Kiambu County
5 Bed House with En Suite at Ridgeways,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-ridgeways-3735828,Ridgeways,135000000,5,House,Nairobi
4 Bed House with En Suite in Kitengela,https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-sale-kitengela-3730272,Kitengela,8500000,4,House,Kajiado County
4 Bed House with En Suite in Kiambu Road,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kiambu-road-3735792,Kiambu Road,30000000,4,House,Nairobi
4 Bed House with En Suite in Kiambu Road,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kiambu-road-3735791,Kiambu Road,88000000,4,House,Nairobi
4 Bed Townhouse with En Suite in Kiambu Road,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kiambu-road-3735790,Kiambu Road,32000000,4,Townhouse,Nairobi
4 Bed Townhouse with En Suite in Kiambu Road,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kiambu-road-3735788,Kiambu Road,40000000,4,Townhouse,Nairobi
5 Bed Villa with En Suite at Lavington,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3735785,Lavington,120000000,5,Villa,Nairobi
5 Bed Villa with En Suite at Lavington,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3735704,Lavington,78000000,5,Villa,Nairobi
5 Bed House with En Suite at Rimpa,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-ongata-rongai-3735683,Ongata Rongai,32000000,5,House,Kajiado County
4 Bed Townhouse with En Suite at Lavington,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3734039,Lavington,60000000,4,Townhouse,Nairobi
5 Bed House with En Suite at General Mathenge,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-westlands-area-3735627,Westlands Area,75000000,5,House,Nairobi
5 Bed House with En Suite at Lavington,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-lavington-3735541,Lavington,82000000,5,House,Nairobi
7 Bed House with En Suite at Langata,https://www.buyrentkenya.com/listings/7-bedroom-house-for-sale-langata-3735575,Langata,21000000,7,House,Nairobi
5 Bed House at Southern Bypass,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-lower-kabete-3735570,Westlands Lower Kabete,10500000,5,House,Nairobi
5 Bed Townhouse with En Suite in Ruiru,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-ruiru-3735560,Ruiru,22000000,5,Townhouse,Kiambu County
5 Bed House with En Suite in Gigiri,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-gigiri-3735557,Westlands Gigiri,75000000,5,House,Nairobi
4 Bed Townhouse with En Suite at Kiambu Road,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kiambu-road-3735549,Kiambu Road,32000000,4,Townhouse,Nairobi
3 Bed Villa with En Suite at Baraka Estate,https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-embakasi-3735524,Embakasi,14000000,3,Villa,Nairobi
4 Bed Townhouse with En Suite at Thogoto,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kikuyu-town-3735487,Kikuyu Town,12000000,4,Townhouse,Kiambu County
4 Bed Townhouse with En Suite in Ruiru,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-ruiru-3735488,Ruiru,29000000,4,Townhouse,Kiambu County
4 Bed House with En Suite at Kileleshwa,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kileleshwa-3735474,Kileleshwa,40000000,4,House,Nairobi
5 Bed Villa with En Suite at Karen,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-karen-3735441,Karen,110000000,5,Villa,Nairobi
4 Bed Villa with En Suite at Muigai,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kitengela-3735421,Kitengela,15000000,4,Villa,Kajiado County
5 Bed House with En Suite at Merisho Road,https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-ongata-rongai-3735362,Ongata Rongai,13000000,5,House,Kajiado County
6 Bed Townhouse with En Suite at Migaa Golf Estate,https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-sale-kiambu-road-3735352,Kiambu Road,23000000,6,Townhouse,Nairobi
4 Bed Townhouse with En Suite at Lavington Estate,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3735241,Lavington,75000000,4,Townhouse,Nairobi
5 Bed Townhouse with En Suite in Kitisuru,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kitisuru-3735198,Westlands Kitisuru,85000000,5,Townhouse,Nairobi
4 Bed House with En Suite in Runda,https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-runda-3735156,Westlands Runda,70000000,4,House,Nairobi
3 Bed Townhouse with En Suite in General Mathenge,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-general-mathenge-3735125,Westlands General Mathenge,38000000,3,Townhouse,Nairobi
4 Bed Townhouse with En Suite in Lavington,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3735120,Lavington,47000000,4,Townhouse,Nairobi
